MAG ID	Cluster ID	Cluster Size	Representative MAG ID	Is Representative	Quality Score	Completeness	Contamination	N50 Contigs	Contigs	Genome Size Bp
F04_bin.40	ANI95_cluster_00292	1	F04_bin.40	True	61.67275	81.86	4.11	37475	120	2554809
F04_bin.52	ANI95_cluster_00293	1	F04_bin.52	True	82.74745	95.69	2.64	28005	226	4099983
F05_bin.14	ANI95_cluster_00294	1	F05_bin.14	True	90.04061	91.84	0.43	36081	102	2126717
F05_bin.45	ANI95_cluster_00295	1	F05_bin.45	True	79.54605	98.75	3.96	60505	90	2424213
A09_bin.32	ANI95_cluster_00296	16	F05_bin.48	False	94.12926	99.38	1.24	95436	51	2819103
B05_bin.10	ANI95_cluster_00296	16	F05_bin.48	False	98.76563	98.14	0.0	63353	79	2834166
B06_bin.58	ANI95_cluster_00296	16	F05_bin.48	False	92.08879	98.2	1.24	11839	296	2585361
B08_bin.14	ANI95_cluster_00296	16	F05_bin.48	False	86.89497	85.71	0.0	118867	37	2605503
C07_bin.84	ANI95_cluster_00296	16	F05_bin.48	False	99.27463	98.84	0.0	44453	99	2800461
C08_bin.50	ANI95_cluster_00296	16	F05_bin.48	False	86.65238	85.71	0.0	94638	40	2637781
D03_bin.23	ANI95_cluster_00296	16	F05_bin.48	False	96.72905	96.89	0.1	35295	139	2782887
D08_bin.92	ANI95_cluster_00296	16	F05_bin.48	False	73.40579	84.82	2.28	4029	545	1979722
E03_bin.38	ANI95_cluster_00296	16	F05_bin.48	False	83.6108	82.76	0.0	85510	43	2565750
E04_bin.15	ANI95_cluster_00296	16	F05_bin.48	False	72.99955	86.99	2.8	5425	447	2102600
F02_bin.81	ANI95_cluster_00296	16	F05_bin.48	False	70.3908	83.1	2.59	25900	182	2624602
F03_bin.34	ANI95_cluster_00296	16	F05_bin.48	False	91.39749	90.68	0.0	72199	45	2691439
F05_bin.48	ANI95_cluster_00296	16	F05_bin.48	True	100.85328	100.0	0.0	85818	49	2719852
F07_bin.32	ANI95_cluster_00296	16	F05_bin.48	False	93.22244	91.93	0.0	129474	23	1702981
H05_bin.8	ANI95_cluster_00296	16	F05_bin.48	False	91.63923	93.17	0.62	157233	31	2676038
H07_bin.72	ANI95_cluster_00296	16	F05_bin.48	False	100.05103	98.76	0.0	129473	37	2271692
F05_bin.9	ANI95_cluster_00297	1	F05_bin.9	True	89.44136	92.56	0.99	183316	18	2467160
A02_bin.41	ANI95_cluster_00298	9	F06_bin.46	False	79.96621	85.25	1.06	4701	308	1272510
A04_bin.47	ANI95_cluster_00298	9	F06_bin.46	False	84.99991	92.88	1.59	9211	222	1498310
C06_bin.37	ANI95_cluster_00298	9	F06_bin.46	False	90.3706	92.12	0.36	7550	249	1473571
D04_bin.22	ANI95_cluster_00298	9	F06_bin.46	False	94.45988	94.01	0.0	45758	77	1709799
D05_bin.32	ANI95_cluster_00298	9	F06_bin.46	False	100.43369	100.0	0.0	44089	72	1697585
E06_bin.9	ANI95_cluster_00298	9	F06_bin.46	False	76.25587	91.96	3.15	7357	277	1469152
F06_bin.46	ANI95_cluster_00298	9	F06_bin.46	True	100.66369	100.0	0.0	66809	44	1734760
G02_bin.7	ANI95_cluster_00298	9	F06_bin.46	False	98.09728	97.75	0.0	35528	80	1631791
H07_bin.59	ANI95_cluster_00298	9	F06_bin.46	False	100.01646	99.63	0.0	39316	67	1720853
F06_bin.47	ANI95_cluster_00299	3	F06_bin.47	True	76.18098	89.71	2.7	5858	876	4150431
F07_bin.13	ANI95_cluster_00299	3	F06_bin.47	False	62.3646	86.04	4.73	5670	821	3787581
H03_bin.90	ANI95_cluster_00299	3	F06_bin.47	False	67.28697	92.43	5.07	23557	286	4352408
C06_bin.22	ANI95_cluster_00300	3	F06_bin.53	False	70.46801	88.61	3.71	41791	99	2272620
E07_bin.92	ANI95_cluster_00300	3	F06_bin.53	False	48.7205	95.27	9.35	21990	194	2506406
F06_bin.53	ANI95_cluster_00300	3	F06_bin.53	True	74.91555	94.05	3.87	23145	159	2347703
F06_bin.68	ANI95_cluster_00301	1	F06_bin.68	True	93.01415	94.31	0.36	50985	57	2271154
A01_bin.32	ANI95_cluster_00302	40	F06_bin.75	False	84.94349	94.41	1.93	19859	151	1950005
A02_bin.54	ANI95_cluster_00302	40	F06_bin.75	False	70.61724	83.46	2.57	4644	392	1618207
A06_bin.17	ANI95_cluster_00302	40	F06_bin.75	False	87.0421	96.64	2.01	45870	66	2118580
A07_bin.63	ANI95_cluster_00302	40	F06_bin.75	False	74.46844	89.93	3.19	49554	71	2063679
A08_bin.69	ANI95_cluster_00302	40	F06_bin.75	False	60.00189	95.25	7.07	12329	214	1939818
B01_bin.41	ANI95_cluster_00302	40	F06_bin.75	False	85.75313	91.28	1.16	28263	95	2035919
B04_bin.7	ANI95_cluster_00302	40	F06_bin.75	False	89.36981	91.64	0.67	108241	26	2111336
B05_bin.6	ANI95_cluster_00302	40	F06_bin.75	False	56.96284	85.12	5.65	11904	262	2138895
B07_bin.30	ANI95_cluster_00302	40	F06_bin.75	False	88.65272	94.8	1.36	65762	49	2176083
B09_bin.12	ANI95_cluster_00302	40	F06_bin.75	False	89.12644	95.3	1.34	53154	51	2146471
C01_bin.67	ANI95_cluster_00302	40	F06_bin.75	False	72.03072	83.74	2.35	7122	305	1756071
C02_bin.43	ANI95_cluster_00302	40	F06_bin.75	False	83.67204	89.93	1.34	45034	83	2170941
C04_bin.9	ANI95_cluster_00302	40	F06_bin.75	False	91.27767	97.32	1.34	66287	52	2072601
C05_bin.77	ANI95_cluster_00302	40	F06_bin.75	False	55.31991	81.18	5.17	3831	484	1643176
C07_bin.41	ANI95_cluster_00302	40	F06_bin.75	False	89.69461	93.62	0.89	53021	56	1942335
C08_bin.63	ANI95_cluster_00302	40	F06_bin.75	False	86.74237	86.24	0.0	50807	57	1956374
D01_bin.57	ANI95_cluster_00302	40	F06_bin.75	False	93.09508	95.3	0.55	55058	55	2066188
D02_bin.46	ANI95_cluster_00302	40	F06_bin.75	False	81.83259	95.08	2.68	16829	157	1892302
D03_bin.74	ANI95_cluster_00302	40	F06_bin.75	False	89.49957	92.79	0.67	8757	280	1869766
D06_bin.49	ANI95_cluster_00302	40	F06_bin.75	False	77.40932	80.7	0.76	51452	52	1759074
D07_bin.15	ANI95_cluster_00302	40	F06_bin.75	False	76.97223	92.95	3.38	92603	38	2229361
D08_bin.29	ANI95_cluster_00302	40	F06_bin.75	False	75.4627	97.32	4.45	40070	80	2152106
E01_bin.56	ANI95_cluster_00302	40	F06_bin.75	False	61.59239	90.0	5.7	11729	249	1974320
E06_bin.49	ANI95_cluster_00302	40	F06_bin.75	False	58.37318	90.97	6.54	12498	218	1844864
E07_bin.73	ANI95_cluster_00302	40	F06_bin.75	False	91.41587	90.6	0.0	81947	36	2060510
E08_bin.12	ANI95_cluster_00302	40	F06_bin.75	False	61.33948	93.29	6.49	50688	74	2279766
F01_bin.53	ANI95_cluster_00302	40	F06_bin.75	False	98.02899	97.32	0.0	71439	54	2204855
F02_bin.47	ANI95_cluster_00302	40	F06_bin.75	False	91.55898	98.66	1.57	75408	51	2368980
F03_bin.41	ANI95_cluster_00302	40	F06_bin.75	False	98.45698	97.99	0.02	57158	46	2162013
F06_bin.75	ANI95_cluster_00302	40	F06_bin.75	True	98.56459	97.86	0.0	70979	52	2260256
F07_bin.9	ANI95_cluster_00302	40	F06_bin.75	False	79.67877	87.33	1.57	21217	134	1962543
F08_bin.92	ANI95_cluster_00302	40	F06_bin.75	False	76.39046	90.72	2.87	5916	387	1795091
G01_bin.73	ANI95_cluster_00302	40	F06_bin.75	False	56.15463	95.64	8.05	76913	45	2294640
G03_bin.69	ANI95_cluster_00302	40	F06_bin.75	False	65.90811	86.58	4.25	58291	48	1948805
G04_bin.86	ANI95_cluster_00302	40	F06_bin.75	False	94.51826	93.96	0.0	56416	59	2006225
G06_bin.47	ANI95_cluster_00302	40	F06_bin.75	False	79.08007	81.88	0.67	55487	48	1818982
G07_bin.45	ANI95_cluster_00302	40	F06_bin.75	False	75.85604	95.3	3.91	12654	205	1857144
H02_bin.61	ANI95_cluster_00302	40	F06_bin.75	False	83.96394	96.64	2.68	72914	52	2129103
H04_bin.71	ANI95_cluster_00302	40	F06_bin.75	False	76.38979	92.74	3.36	45549	57	2135718
H05_bin.72	ANI95_cluster_00302	40	F06_bin.75	False	48.33668	96.64	9.7	21258	159	2138724
D05_bin.45	ANI95_cluster_00303	2	F07_bin.100	False	55.46998	81.09	5.13	6758	376	1909114
F07_bin.100	ANI95_cluster_00303	2	F07_bin.100	True	86.76452	88.89	0.85	212612	16	1973875
B01_bin.64	ANI95_cluster_00304	3	F07_bin.105	False	78.44569	87.92	2.01	58049	48	1935687
C08_bin.71	ANI95_cluster_00304	3	F07_bin.105	False	77.28395	85.7	1.7	10665	227	1831993
F07_bin.105	ANI95_cluster_00304	3	F07_bin.105	True	83.44172	90.94	1.57	36102	93	1975467
F07_bin.109	ANI95_cluster_00305	1	F07_bin.109	True	94.14978	95.09	0.38	96338	36	2487361
F07_bin.117	ANI95_cluster_00306	1	F07_bin.117	True	89.21547	94.56	1.08	8587	304	2075691
F07_bin.118	ANI95_cluster_00307	1	F07_bin.118	True	45.6399	85.09	7.88	5820	1083	5247022
F07_bin.23	ANI95_cluster_00308	1	F07_bin.23	True	88.51374	95.75	1.57	61874	50	2019859
A03_bin.45	ANI95_cluster_00309	7	F07_bin.42	False	93.75315	92.62	0.0	113745	43	2661122
B08_bin.42	ANI95_cluster_00309	7	F07_bin.42	False	76.31108	90.77	2.91	12068	296	2397014
C08_bin.66	ANI95_cluster_00309	7	F07_bin.42	False	92.38858	97.99	1.34	110178	32	2769805
D08_bin.5	ANI95_cluster_00309	7	F07_bin.42	False	89.56982	94.3	1.17	112362	38	2709804
E08_bin.51	ANI95_cluster_00309	7	F07_bin.42	False	81.28162	87.94	1.34	7942	378	2113717
F07_bin.42	ANI95_cluster_00309	7	F07_bin.42	True	96.57239	98.66	0.67	126579	34	2704306
G08_bin.6	ANI95_cluster_00309	7	F07_bin.42	False	79.12794	97.99	4.03	129134	34	2907854
A08_bin.59	ANI95_cluster_00310	10	F07_bin.6	False	86.56077	86.52	0.0	7127	305	1645872
B04_bin.34	ANI95_cluster_00310	10	F07_bin.6	False	91.21918	88.59	0.0	263008	9	1584629
B06_bin.36	ANI95_cluster_00310	10	F07_bin.6	False	96.44579	95.97	0.0	48149	57	1825596
D06_bin.8	ANI95_cluster_00310	10	F07_bin.6	False	98.08352	97.32	0.34	246452	10	2024922
E03_bin.66	ANI95_cluster_00310	10	F07_bin.6	False	92.50025	91.95	0.0	55505	48	1660689
E06_bin.1	ANI95_cluster_00310	10	F07_bin.6	False	83.70916	91.95	1.68	17306	139	1770042
F07_bin.6	ANI95_cluster_00310	10	F07_bin.6	True	98.99374	97.32	0.0	167554	18	1926551
G02_bin.39	ANI95_cluster_00310	10	F07_bin.6	False	97.0272	95.55	0.0	147880	16	1902707
G07_bin.56	ANI95_cluster_00310	10	F07_bin.6	False	80.06776	86.7	1.34	9266	249	1692580
H03_bin.1	ANI95_cluster_00310	10	F07_bin.6	False	88.00831	94.63	1.36	19061	123	1723047
F07_bin.63	ANI95_cluster_00311	1	F07_bin.63	True	84.8049	93.21	2.03	174840	35	4182498
A08_bin.36	ANI95_cluster_00312	10	F07_bin.74	False	78.26984	92.62	2.91	22044	206	2554365
B08_bin.50	ANI95_cluster_00312	10	F07_bin.74	False	98.42832	97.72	0.0	71502	67	2655937
C01_bin.33	ANI95_cluster_00312	10	F07_bin.74	False	89.03097	91.13	0.45	17277	218	2497390
C04_bin.86	ANI95_cluster_00312	10	F07_bin.74	False	99.0856	98.66	0.67	377720	16	2773692
E02_bin.40	ANI95_cluster_00312	10	F07_bin.74	False	99.02979	98.36	0.0	67539	56	2736529
F05_bin.49	ANI95_cluster_00312	10	F07_bin.74	False	93.72911	96.55	0.67	53971	106	2615242
F07_bin.74	ANI95_cluster_00312	10	F07_bin.74	True	99.51953	97.99	0.0	153293	34	2759957
G04_bin.42	ANI95_cluster_00312	10	F07_bin.74	False	97.71242	99.33	0.67	173452	21	2962571
G05_bin.42	ANI95_cluster_00312	10	F07_bin.74	False	91.33595	92.84	0.34	21275	168	2562674
G07_bin.2	ANI95_cluster_00312	10	F07_bin.74	False	88.05132	93.15	1.06	22372	224	2606270
F07_bin.82	ANI95_cluster_00313	1	F07_bin.82	True	80.8971	88.91	1.61	8670	496	3243181
B01_bin.71	ANI95_cluster_00314	4	F07_bin.93	False	89.9548	94.63	1.01	38510	103	2113511
F01_bin.50	ANI95_cluster_00314	4	F07_bin.93	False	94.31736	95.3	0.34	72366	63	2069047
F07_bin.93	ANI95_cluster_00314	4	F07_bin.93	True	95.1949	96.64	0.34	26710	122	1890470
G04_bin.33	ANI95_cluster_00314	4	F07_bin.93	False	93.25574	93.29	0.34	166764	19	2074225
A08_bin.88	ANI95_cluster_00315	18	F08_bin.12	False	63.0559	87.28	4.85	7020	443	2451710
B02_bin.81	ANI95_cluster_00315	18	F08_bin.12	False	88.65944	92.4	0.96	106214	27	2483166
B03_bin.37	ANI95_cluster_00315	18	F08_bin.12	False	99.88485	97.12	0.0	276635	15	2808456
C02_bin.44	ANI95_cluster_00315	18	F08_bin.12	False	94.55557	95.6	0.24	17647	209	2405770
C05_bin.6	ANI95_cluster_00315	18	F08_bin.12	False	85.50183	88.86	0.96	144523	34	2580328
D03_bin.55	ANI95_cluster_00315	18	F08_bin.12	False	101.32259	99.04	0.0	228489	23	2787752
D05_bin.14	ANI95_cluster_00315	18	F08_bin.12	False	87.49837	93.8	1.28	12627	279	2392253
E04_bin.54	ANI95_cluster_00315	18	F08_bin.12	False	94.50234	97.49	0.67	37394	116	2735861
F02_bin.67	ANI95_cluster_00315	18	F08_bin.12	False	88.13293	94.86	1.36	10513	322	2482599
F06_bin.76	ANI95_cluster_00315	18	F08_bin.12	False	81.38127	82.38	0.24	21607	148	2132954
F08_bin.12	ANI95_cluster_00315	18	F08_bin.12	True	102.63935	100.0	0.0	264115	18	2781642
G01_bin.20	ANI95_cluster_00315	18	F08_bin.12	False	96.2587	96.63	0.48	203060	19	2556372
G03_bin.101	ANI95_cluster_00315	18	F08_bin.12	False	92.78089	97.33	0.96	26679	159	2429390
G07_bin.59	ANI95_cluster_00315	18	F08_bin.12	False	65.5172	91.71	5.25	9600	388	2652806
H01_bin.94	ANI95_cluster_00315	18	F08_bin.12	False	82.18225	100.0	3.85	143535	31	2916879
H03_bin.10	ANI95_cluster_00315	18	F08_bin.12	False	51.17303	80.25	5.81	3863	656	2253019
H06_bin.34	ANI95_cluster_00315	18	F08_bin.12	False	99.22923	97.6	0.0	163203	28	2744040
H07_bin.21	ANI95_cluster_00315	18	F08_bin.12	False	99.26711	100.0	0.24	47541	83	2770920
F08_bin.17	ANI95_cluster_00316	1	F08_bin.17	True	63.63543	80.51	3.4	14053	151	1418921
C07_bin.53	ANI95_cluster_00317	2	F08_bin.22	False	71.79755	80.85	1.81	4345	459	1828995
F08_bin.22	ANI95_cluster_00317	2	F08_bin.22	True	87.74469	95.44	1.64	51169	70	2311983
F08_bin.54	ANI95_cluster_00318	1	F08_bin.54	True	75.82301	90.68	2.98	7341	304	1719669
F08_bin.62	ANI95_cluster_00319	1	F08_bin.62	True	68.08427	88.3	4.09	24697	127	2150241
F08_bin.63	ANI95_cluster_00320	2	F08_bin.63	True	87.01233	90.81	0.77	8923	369	2541975
G05_bin.24	ANI95_cluster_00320	2	F08_bin.63	False	83.18009	83.82	0.13	5889	488	2390304
G01_bin.11	ANI95_cluster_00321	1	G01_bin.11	True	93.31369	93.36	0.34	165679	31	2391930
G01_bin.26	ANI95_cluster_00322	1	G01_bin.26	True	78.23436	80.85	0.67	73766	33	1090863
G01_bin.3	ANI95_cluster_00323	1	G01_bin.3	True	89.81891	92.33	0.6	49521	63	2066241
B09_bin.33	ANI95_cluster_00324	3	G01_bin.30	False	66.45144	89.03	4.54	14304	216	2133881
C04_bin.99	ANI95_cluster_00324	3	G01_bin.30	False	65.18755	83.04	3.59	12025	227	1892567
G01_bin.30	ANI95_cluster_00324	3	G01_bin.30	True	75.12402	94.32	3.89	26612	121	2112281
G01_bin.63	ANI95_cluster_00325	2	G01_bin.63	True	78.53481	81.41	0.67	48111	63	2113766
G03_bin.38	ANI95_cluster_00325	2	G01_bin.63	False	60.07165	82.12	4.42	8615	345	2045260
G01_bin.65	ANI95_cluster_00326	1	G01_bin.65	True	92.37514	93.79	0.38	49224	71	2465299
F08_bin.102	ANI95_cluster_00327	2	G01_bin.72	False	85.12983	90.17	1.12	56523	54	1274141
G01_bin.72	ANI95_cluster_00327	2	G01_bin.72	True	94.67854	94.67	0.12	61134	28	1243890
A06_bin.97	ANI95_cluster_00328	7	G01_bin.76	False	87.64006	87.1	0.0	54466	46	1627131
C05_bin.36	ANI95_cluster_00328	7	G01_bin.76	False	82.22022	87.1	1.08	52532	51	1747287
C07_bin.90	ANI95_cluster_00328	7	G01_bin.76	False	93.02707	92.47	0.0	56197	49	1723733
C08_bin.11	ANI95_cluster_00328	7	G01_bin.76	False	94.12939	93.55	0.0	58359	42	1721910
E04_bin.20	ANI95_cluster_00328	7	G01_bin.76	False	94.04705	93.55	0.0	50235	53	1669096
F07_bin.40	ANI95_cluster_00328	7	G01_bin.76	False	83.27354	88.17	1.08	50874	52	1575107
G01_bin.76	ANI95_cluster_00328	7	G01_bin.76	True	97.41282	96.77	0.0	64712	43	1754217
B03_bin.58	ANI95_cluster_00329	6	G01_bin.80	False	83.81277	93.24	2.03	72947	67	3029140
B06_bin.61	ANI95_cluster_00329	6	G01_bin.80	False	77.35916	92.16	3.0	21986	207	2627838
B07_bin.67	ANI95_cluster_00329	6	G01_bin.80	False	61.1537	94.88	6.86	58320	95	3441055
F08_bin.27	ANI95_cluster_00329	6	G01_bin.80	False	77.19449	87.0	2.03	35369	92	2404845
G01_bin.80	ANI95_cluster_00329	6	G01_bin.80	True	85.21145	86.8	0.48	81615	47	2456964
H06_bin.95	ANI95_cluster_00329	6	G01_bin.80	False	61.44643	81.89	4.11	13173	253	2170328
G01_bin.81	ANI95_cluster_00330	1	G01_bin.81	True	74.38594	87.54	2.66	17494	290	2804304
B09_bin.82	ANI95_cluster_00331	4	G01_bin.90	False	93.09732	92.47	0.0	63172	44	1650147
F03_bin.46	ANI95_cluster_00331	4	G01_bin.90	False	98.77156	97.85	0.0	92506	35	1768508
G01_bin.90	ANI95_cluster_00331	4	G01_bin.90	True	99.24514	98.92	0.0	33344	83	1684454
H03_bin.73	ANI95_cluster_00331	4	G01_bin.90	False	95.91974	95.0	0.0	92424	45	1781121
B01_bin.1	ANI95_cluster_00332	8	G02_bin.41	False	95.60898	96.39	0.24	42998	110	2700837
B03_bin.24	ANI95_cluster_00332	8	G02_bin.41	False	76.1149	91.68	3.12	7580	409	2490810
B07_bin.91	ANI95_cluster_00332	8	G02_bin.41	False	48.32241	82.69	7.21	168521	28	2545630
E04_bin.69	ANI95_cluster_00332	8	G02_bin.41	False	77.47367	95.41	3.61	14167	280	2753473
E07_bin.5	ANI95_cluster_00332	8	G02_bin.41	False	97.42555	98.38	0.24	26185	163	2521744
F08_bin.41	ANI95_cluster_00332	8	G02_bin.41	False	93.81194	91.83	0.0	198414	22	2553791
G02_bin.41	ANI95_cluster_00332	8	G02_bin.41	True	100.66572	99.52	0.0	115072	50	2653974
H01_bin.16	ANI95_cluster_00332	8	G02_bin.41	False	83.93046	93.27	1.92	27696	165	2805515
G02_bin.42	ANI95_cluster_00333	1	G02_bin.42	True	77.28449	83.51	1.25	6449	400	2026001
G03_bin.106	ANI95_cluster_00334	1	G03_bin.106	True	94.48769	96.08	0.5	91649	88	4073660
A08_bin.27	ANI95_cluster_00335	8	G03_bin.17	False	37.58923	80.82	8.72	37953	103	2123228
F06_bin.28	ANI95_cluster_00335	8	G03_bin.17	False	49.48535	86.91	7.61	62985	45	1938207
F07_bin.116	ANI95_cluster_00335	8	G03_bin.17	False	76.93842	88.14	2.35	55302	46	1858219
G02_bin.14	ANI95_cluster_00335	8	G03_bin.17	False	81.70785	93.29	2.47	77285	50	2401938
G03_bin.17	ANI95_cluster_00335	8	G03_bin.17	True	82.49043	85.72	0.78	67503	46	1689665
G04_bin.15	ANI95_cluster_00335	8	G03_bin.17	False	72.68939	91.3	3.75	15839	190	1967671
G07_bin.38	ANI95_cluster_00335	8	G03_bin.17	False	42.6929	90.95	9.73	40120	83	2182048
H06_bin.45	ANI95_cluster_00335	8	G03_bin.17	False	76.29105	87.56	2.35	48775	67	1866480
F07_bin.75	ANI95_cluster_00336	2	G03_bin.32	False	61.64969	86.07	4.89	6559	359	1907382
G03_bin.32	ANI95_cluster_00336	2	G03_bin.32	True	63.18428	83.79	4.14	11978	255	1977521
B03_bin.13	ANI95_cluster_00337	2	G03_bin.37	False	79.41346	95.64	3.25	7366	502	3098904
G03_bin.37	ANI95_cluster_00337	2	G03_bin.37	True	91.43975	95.84	0.89	9325	435	2895909
G03_bin.62	ANI95_cluster_00338	1	G03_bin.62	True	92.28784	97.32	1.07	33064	128	2765693
G03_bin.76	ANI95_cluster_00339	1	G03_bin.76	True	83.91276	84.71	0.17	9176	390	2607854
G04_bin.23	ANI95_cluster_00340	1	G04_bin.23	True	96.84369	96.24	0.0	61249	88	4033110
C05_bin.62	ANI95_cluster_00341	6	G04_bin.50	False	77.45993	80.87	0.73	25293	130	2036218
C08_bin.23	ANI95_cluster_00341	6	G04_bin.50	False	79.72125	84.16	1.01	62015	89	2889616
E02_bin.38	ANI95_cluster_00341	6	G04_bin.50	False	85.21269	88.46	0.68	17279	201	2177149
F07_bin.103	ANI95_cluster_00341	6	G04_bin.50	False	93.51245	93.29	0.0	23485	124	2223517
G04_bin.50	ANI95_cluster_00341	6	G04_bin.50	True	97.82843	97.32	0.0	51633	79	2507526
G08_bin.19	ANI95_cluster_00341	6	G04_bin.50	False	95.10791	94.63	0.0	48771	98	2503783
A08_bin.86	ANI95_cluster_00342	6	G04_bin.79	False	91.73875	96.85	1.04	11855	298	2474621
F07_bin.38	ANI95_cluster_00342	6	G04_bin.79	False	82.22992	90.35	1.63	7022	403	2221096
G04_bin.79	ANI95_cluster_00342	6	G04_bin.79	True	93.02305	96.25	0.73	43235	93	2384958
G05_bin.64	ANI95_cluster_00342	6	G04_bin.79	False	90.26553	97.19	1.4	10873	332	2278750
G07_bin.26	ANI95_cluster_00342	6	G04_bin.79	False	91.51502	98.12	1.35	16782	228	2512210
H04_bin.15	ANI95_cluster_00342	6	G04_bin.79	False	92.29657	96.88	0.94	14247	259	2435655
A05_bin.42	ANI95_cluster_00343	4	G04_bin.89	False	75.70956	92.13	3.37	43526	57	1341915
D03_bin.3	ANI95_cluster_00343	4	G04_bin.89	False	77.51516	92.7	3.37	166656	14	1277552
G04_bin.89	ANI95_cluster_00343	4	G04_bin.89	True	88.7874	94.67	1.33	76990	25	1313772
G06_bin.58	ANI95_cluster_00343	4	G04_bin.89	False	82.38245	92.7	2.25	93485	24	1240041
D06_bin.48	ANI95_cluster_00344	2	G04_bin.90	False	82.18178	81.38	0.0	80878	70	3421054
G04_bin.90	ANI95_cluster_00344	2	G04_bin.90	True	83.72644	83.1	0.0	63484	84	3530823
B01_bin.3	ANI95_cluster_00345	5	G05_bin.10	False	99.08855	98.39	0.0	70385	53	2126384
B02_bin.78	ANI95_cluster_00345	5	G05_bin.10	False	90.65683	94.5	0.81	21963	128	1938849
F06_bin.50	ANI95_cluster_00345	5	G05_bin.10	False	75.14577	83.18	1.61	5207	363	1651933
G05_bin.10	ANI95_cluster_00345	5	G05_bin.10	True	99.94399	99.19	0.0	75729	33	2080408
H03_bin.109	ANI95_cluster_00345	5	G05_bin.10	False	88.06752	91.7	0.81	42412	66	1998970
A03_bin.14	ANI95_cluster_00346	15	G05_bin.13	False	97.10215	98.66	1.01	349395	18	2132451
A08_bin.6	ANI95_cluster_00346	15	G05_bin.13	False	90.05247	99.33	1.9	23477	123	1920172
B05_bin.16	ANI95_cluster_00346	15	G05_bin.13	False	91.30461	96.09	1.01	27761	130	1879538
C01_bin.35	ANI95_cluster_00346	15	G05_bin.13	False	95.14079	97.99	0.67	51169	109	2072733
C04_bin.8	ANI95_cluster_00346	15	G05_bin.13	False	95.7703	98.66	1.03	226170	14	1974458
C05_bin.38	ANI95_cluster_00346	15	G05_bin.13	False	91.01306	91.01	0.34	170536	23	1773783
D01_bin.78	ANI95_cluster_00346	15	G05_bin.13	False	96.37812	99.33	1.01	210052	24	2080171
E01_bin.97	ANI95_cluster_00346	15	G05_bin.13	False	97.26854	99.33	0.67	129124	27	2131104
E08_bin.75	ANI95_cluster_00346	15	G05_bin.13	False	81.11303	81.88	0.67	258483	18	1806277
G01_bin.67	ANI95_cluster_00346	15	G05_bin.13	False	94.76238	97.99	0.69	23858	162	2089194
G05_bin.13	ANI95_cluster_00346	15	G05_bin.13	True	97.52757	98.66	0.67	221917	16	1913307
G07_bin.51	ANI95_cluster_00346	15	G05_bin.13	False	82.91533	97.78	3.02	24823	129	1964597
H01_bin.28	ANI95_cluster_00346	15	G05_bin.13	False	94.06399	98.66	1.01	46099	70	2132584
H03_bin.103	ANI95_cluster_00346	15	G05_bin.13	False	84.18403	90.71	1.34	18913	151	1885533
H05_bin.17	ANI95_cluster_00346	15	G05_bin.13	False	93.21386	99.33	1.34	58926	54	2085937
E04_bin.10	ANI95_cluster_00347	2	G05_bin.15	False	76.89281	85.53	1.78	27241	96	1837964
G05_bin.15	ANI95_cluster_00347	2	G05_bin.15	True	92.39102	93.97	0.45	67622	52	2202058
B08_bin.35	ANI95_cluster_00348	4	G05_bin.22	False	86.9597	94.08	1.47	24070	110	1820668
G03_bin.20	ANI95_cluster_00348	4	G05_bin.22	False	80.05557	84.48	0.93	23657	110	1597507
G05_bin.22	ANI95_cluster_00348	4	G05_bin.22	True	90.82921	97.18	1.4	65271	35	1953159
G08_bin.13	ANI95_cluster_00348	4	G05_bin.22	False	84.06937	93.68	2.1	89207	27	2006877
G05_bin.44	ANI95_cluster_00349	1	G05_bin.44	True	86.56901	91.88	1.24	89741	84	4555723
A03_bin.63	ANI95_cluster_00350	5	G05_bin.67	False	85.7958	88.48	0.54	8520	694	4392460
B03_bin.16	ANI95_cluster_00350	5	G05_bin.67	False	80.85827	84.49	0.72	5557	873	4014579
B08_bin.7	ANI95_cluster_00350	5	G05_bin.67	False	93.21724	98.41	1.08	24354	363	4797467
F08_bin.66	ANI95_cluster_00350	5	G05_bin.67	False	91.0658	93.55	0.54	24460	288	4630581
G05_bin.67	ANI95_cluster_00350	5	G05_bin.67	True	93.77333	96.24	0.59	49993	166	5073099
G05_bin.71	ANI95_cluster_00351	1	G05_bin.71	True	87.48198	90.56	0.67	28298	110	1980187
G05_bin.76	ANI95_cluster_00352	1	G05_bin.76	True	40.63458	80.9	8.05	3808	535	1828617
G05_bin.78	ANI95_cluster_00353	1	G05_bin.78	True	79.00474	84.27	1.12	34034	56	1212090
C05_bin.9	ANI95_cluster_00354	3	G06_bin.14	False	83.01746	90.11	1.44	12816	207	1709219
F08_bin.49	ANI95_cluster_00354	3	G06_bin.14	False	86.50439	94.27	1.57	10849	241	1718574
G06_bin.14	ANI95_cluster_00354	3	G06_bin.14	True	86.94995	96.24	1.9	22545	155	1899439
A05_bin.39	ANI95_cluster_00355	16	G06_bin.24	False	85.34036	94.63	1.9	23016	198	2667881
B08_bin.69	ANI95_cluster_00355	16	G06_bin.24	False	39.93856	84.19	8.86	8896	404	2531506
C04_bin.69	ANI95_cluster_00355	16	G06_bin.24	False	72.25381	90.6	3.69	12781	240	2244692
